"","Erlotinib","Sunitinib","PHA-665752","MG-132","AZ628","Sorafenib","Tozasertib","Imatinib","NVP-TAE684","Crizotinib","Saracatinib","S-Trityl-L-cysteine","Z-LLNle-CHO","Dasatinib","GNF-2","CGP-60474","CGP-082996","A-770041","WH-4-023","BI-2536","BMS-536924","BMS-509744","Pyrimethamine","A-443654","GW843682X","Entinostat","Parthenolide","GSK319347A","TGX221","Bortezomib","XMD8-85","Seliciclib","Salubrinal","Lapatinib","GSK269962A","Etoposide","Gemcitabine","Mitomycin-C","NSC-87877","Bicalutamide","QS11","CP466722","CHIR-99021","Ponatinib","AZD6482","JNK-9L","PF-562271","HG6-64-1","DMOG","OSU-03012","AKT inhibitor VIII","Embelin","PAC-1","IPA-3","GSK650394","BAY-61-3606","Thapsigargin","Obatoclax Mesylate","BMS-754807","Linsitinib","Bexarotene","LFM-A13","GW-2580","Luminespib","Phenformin","Bryostatin 1","Pazopanib","Dacinostat","GSK1904529A","BMS-345541","Tipifarnib","Avagacestat","AS601245","Ispinesib Mesylate","AT-7519","TAK-715","BX-912","ZSTK474","AS605240","GSK1070916","Enzastaurin","GSK429286A","Idelalisib","Cabozantinib","Quizartinib","CP724714","STF-62247","NG-25","VX-11e","FR-180204","Tubastatin A","Zibotentan","Sepantronium bromide","NSC-207895","AR-42","CUDC-101","Belinostat","I-BET-762","CAY10603","Linifanib","BIX02189","Alectinib","Pelitinib","Omipalisib","KIN001-244","Masitinib","Amuvatinib","NVP-BHG712","CX-5461","PHA-793887","SB52334","TPCA-1","Fedratinib","Foretinib","Y-39983","YM201636","Tivozanib","GSK690693","SNX-2112","T0901317","Selisistat","Alisertib","LCL161","MIM1","SB505124","LGK974","Wnt-C59","AICA Ribonucleotide","Cisplatin","Gefitinib","Navitoclax","Vorinostat","Nilotinib","Refametinib","CI-1040","Temsirolimus","Olaparib","Veliparib","Bosutinib","Lenalidomide","Axitinib","AZD7762","GW441756","Lestaurtinib","SB216763","Tanespimycin","Motesanib","KU-55933","Elesclomol","Afatinib","Vismodegib","PLX-4720","BX795","SL0101","Doramapimod","JNK Inhibitor VIII","Wee1 Inhibitor","Nutlin-3a (-)","PD173074","ZM447439","RO-3306","MK-2206","Palbociclib","Dactolisib","Pictilisib","PD0325901","SB590885","Selumetinib","CCT007093","EHT-1864","PF-4708671","Serdemetan","AZD4547","TW 37","XMD8-92","CCT-018159","Rucaparib","Tamoxifen","IOX2","YK-4-279","(5Z)-7-Oxozeaenol","Piperlongumine","Daporinad","Talazoparib","SGC0946","XAV939","Trametinib","Dabrafenib","AZD6738","Fulvestrant","AZD5582","AZD8186","Pevonedistat","Camptothecin","Irinotecan","PRIMA-1MET","Niraparib","MK-1775","Dinaciclib","EPZ004777","AZ960","Sapitinib","Uprosertib","Alpelisib","Taselisib","EPZ5676","SCH772984","VE-822","WZ4003","CZC24832","GSK2606414","PCI-34051","RVX-208","OTX015","GSK343","ML323","Entospletinib","PRT062607","Ribociclib","Ibrutinib","Sabutoclax","LY2109761","MN-64","Venetoclax","ABT737","Afuresertib","AGI-5198","AZD3759","Osimertinib","Cediranib","Ipatasertib","GDC0810","GNE-317","GSK2578215A","I-BRD9","Telomerase Inhibitor IX","MIRA-1","NVP-ADW742","P22077","Savolitinib","UMI-77","WIKI4","WEHI-539","BIBR-1532","AMG-319","MK-8776","LJI308","AZ6102","GSK591","VE821","GSK2830371","PFI3","OF-1","NU7441","Bleomycin (50 uM)","JQ1","PFI-1","KRAS (G12C) Inhibitor-12","SN-38","Ruxolitinib","IWP-2","PFI-3","PIK-93","Cetuximab","JW-7-52-1","FTI-277","WHI-P97","PI-103","FH535","UNC1215","WZ-1-84","OSI-930","CMK","VNLG/124","KIN001-266","MPS-1-IN-1"
"Erlotinib",1,0.0665459778642634,0.0912748868153019,0.0232680873081236,0.085447957627117,0.13527901593694,0.102234190395956,0.0985191055120822,0.110622120517235,0.0747286817610926,0.278618620326888,0.0586192554616893,0.0235802191199441,0.0773777642355288,0.299516851371442,0.115468859922865,0.156274536070557,0.105108761153077,0.110451531800066,0.0799282873668321,0.0471596700060634,0.0666828052512828,0.11300170573366,0.0527610406865915,0.178830016034089,0.0644551883996039,0.0161519058852909,0.159179188500092,0.134282572290929,0.0214677512443516,0.144573761800669,0.0978374454606895,0.0463117926226227,0.0602051422890295,0.118267287341976,0.0428283282819917,0,0.0114723713825689,0.0559389987567807,0.0954900688030763,0.105375957178123,0.365305139859367,0.0699131980288917,0.0859221434550461,0.107507106902682,0.101243042876292,0.11526577061401,0.088889505343519,0,0.141588243356024,0.166972890591555,0.0184480611107754,0.0346531488484596,0.17095579279253,0.18744516021935,0.167555865999939,0.00771308363534833,0.0329430851146176,0.157576076390108,0.0849828703956615,0.125854803079658,0.0807994607722561,0.100242875087211,0.0594624618141651,0.050808756933652,0,0.102343099151081,0.129610962998341,0.0709483635381876,0.0396817328770227,0.0673134663298535,0.0565326966704049,0.118949969658492,0.109223670844261,0.068262695612041,0.136826440147153,0.167886334766807,0.0658762355114808,0.00440407663296838,0.0911872536170913,0.0477627513271269,0.143178456563679,0.116088572903179,0.120012330137723,0.0680927757523324,0.104722198207219,0.074137650401823,0.0815093760653362,0.106408373960022,0.0771147482843313,0.108960243966841,0.0437930914164215,0.034011580354869,0.0124417271075105,0.117742895546902,0.481286781062657,0.107504766588961,0.073574138507506,0.0770525145067928,0.135837098619832,0.109078149752851,0.0762470846658149,0.166052206303638,0.0912428198396812,0,0.0673530115192732,0.1008686958928,0.14716858049702,0.0818757772426585,0.0160613117480124,0.146001727681268,0.0476587534086171,0.0593331906515197,0.104727131774079,0.104866521916268,0.0999528052610815,0.0717535522881393,0.0916588786594844,0.0870562540229344,0.0498500748981898,0.0811632476318353,0.1279473215857,0.0485486777567418,0.0402837116542566,0.0500541999421732,0.0918181495607033,0.152386699811851,0,0,0.171396832499541,0.0629074089424166,0.0500531990676336,0.123459923503182,0.0864419930100385,0.0473488778087086,0,0.14727282230816,0.0535954205778051,0.169966363733455,0.0208857230538392,0.114889190852676,0.0502224606675921,0.136796276751972,0.0625405060334164,0.0896480820658068,0.018033086239826,0.0897484608805402,0.0715837093094511,0.0234944557214603,0.321389366350989,0.155705865025485,0.0664304659676076,0.163726427608534,0.0593527081460439,0.0764324707013582,0.175453604426917,0.128707605658882,0.0891202977597814,0.0721140443515333,0.42912567758495,0.0882814502355377,0.108714802936798,0.102928095607639,0.0360417873275648,0.0742643004623464,0.0760291956624459,0.096507223902762,0.0489602433542811,0.0133339128858372,0.0373452795942964,0.0522246251495147,0.199581325986454,0.0904703176984425,0.0968809908709402,0.218509207339097,0.110657568346219,0.142165421088829,0.0404651906961665,0.116422409921673,0.151284903665774,0.035734825655819,0.0728253219569776,0.0527284629101848,0.128307712253674,0.0507075679317911,0.0556727041107755,0.129096395602611,0.0513357938464729,0.0309779819403347,0.0301585719158851,0.0257490290668728,0.0714816368412687,0.0716586800143368,0.0513443075830146,0.0405874767272094,0,0.0603793279922206,0.110809424543078,0.0115908596526202,0.0533087491469144,0.115776146940109,0.337210882536669,0.106315346482022,0.0961629835657288,0.115086148309704,0.0321398942855907,0.0614897364690815,0.0447930208771887,0.124578292433512,0.0713789112633483,0.0784102591543281,0.142053036154074,0.0606820116850184,0.0732298997788687,0.079335908200641,0.069534517425427,0.0891556698173409,0.108799651302004,0.0458370167079894,0.135130558216278,0.129587035105621,0.0802974735796825,0.0928336702401675,0.0988617476463009,0.0776413440192989,0.0956640159555413,0.0603626387368008,0.310037972703081,0.117022598024198,0.12597042487238,0.178983829156082,0.0383522069826132,0.00511926568070393,0.180607837896284,0.0889211671254763,0.0795877722800403,0,0.0391958637583279,0.0471421486387565,0.00626162030440599,0.140474071194655,0.112469227297953,0.096057701574158,0.082897403383365,0.168836489742381,0.0195676944830408,0.0985901384724982,0.0709823510782187,0.135170571863097,0.100243775921045,0.0726386922821452,0.0384321605572553,0.0966096647550743,0.0552676332713319,0.0118991458281937,0.0567498729870786,0.121437065510653,0.0881536889183097,0.046986146235472,0.0649447582921105,0.0571193148317051,0.0384321605572553,0.0855897700886187,0.0251786032592336,0.0893523683370202,0.0494334325651451,0.39302107514666,0.0858511550436132,0.0750349706202001,0.131032891239579,0.143626696061224,0.17077671131011,0.0755697601463632,0.0386734045036671,0.110363053785286,0
"Sunitinib",0.0665459778642634,1,0.531166624799372,0.0112382809331937,0.231549553659734,0.283016877899593,0.164197929510384,0.249856493677344,0.155943485171591,0.292383984435643,0.143262525369959,0.0353787644257127,0.0113497124629299,0.109207165349216,0.142339206210993,0.1602558662418,0.0923426071233526,0.262951729588113,0.155414886910183,0.106995763386036,0.240024380693387,0.146281950083615,0.105357533831885,0.179156194165026,0.108658932315642,0.200594362108928,0.00441352569064446,0.125252273117956,0.10956607862423,0.0315913281522848,0.17746471298867,0.148726283851545,0.0731922252973178,0.201843643242721,0.243866914744129,0.172739018005128,0.00981504456808844,0.165693178966084,0.155122914711541,0.203015658498546,0.126958762744666,0.159111802965844,0.16955064107605,0.176384963861703,0.121577493877115,0.125951560350983,0.24762511694746,0.215498779362632,0.0604901141998221,0.267217316379576,0.115417305568646,0.12933018437774,0.0810197156634049,0.308061474084823,0.364996707894755,0.142160814939771,0.00923324972040441,0.109892810534126,0.112645373682823,0.21941590301438,0.0651570081877776,0.267784748636492,0.0858849223219719,0.225064510585649,0.10133288850764,0.0376628688970316,0.212479865233994,0.138426803045708,0.228076953383588,0.143037253883113,0.113574136099618,0.127369533593472,0.0851624577119191,0.259899637888886,0.232828420650633,0.282899911644667,0.184976699357625,0,0.135848543141902,0.221956405638691,0.195686565156298,0.131332466674398,0.131426683394172,0.185247649726611,0.131798914769199,0.178768292133861,0.146955449453148,0.206837723308187,0.309386660930065,0.045432730992967,0.132751021041561,0.138754016751845,0.0815709657369958,0.0191640463629879,0.131994662194349,0.127597421355216,0.284976377318762,0.118084300716489,0.135458982044293,0.336786642778857,0.224787737546798,0.187980475189012,0.269103146873618,0.165818836377985,0,0.230771770009951,0.100428651296603,0.352104233823018,0.175055888425961,0.0636771054552944,0.21612533900053,0.0926512241258275,0.131629820770836,0.181387002229443,0.113718452672515,0.156577540061562,0.18564910066458,0.0406660344648447,0.130855939498094,0.0646231809240155,0.302852158861309,0.250468469221695,0.21704856499852,0.157019421695118,0.232010626865363,0.153697651139741,0.30375412995113,0.0121534539020794,0,0.316497807949977,0.128903068327412,0.158569824059027,0.266167863563109,0.177746302214083,0.308670562611409,0.013665962481571,0.368825361614889,0.208579201809534,0.202466757917419,0.155525528995003,0.212968914133544,0.350176549471569,0.277002481894522,0.100805132529359,0.202725720164664,0.0798835135898167,0.203462516432275,0.0670878262025607,0.0350496214379484,0.186856458971417,0.21314875478733,0.283584905154608,0.239048730767669,0.199033649744081,0.118743868815322,0.32920684603268,0.280346697558896,0.257126988435743,0.239515869858462,0.207799718022811,0.344937890538837,0.216840955855118,0.145734885810908,0.171086854893875,0.0256130727053118,0.280830915293118,0.126278928567055,0.165031386984199,0.0462509508398029,0.0754250948892165,0.163167478870397,0.0675213790909018,0.218471859420856,0.210533034554985,0.234346004834378,0.277850941105599,0.375846372721485,0.0980291465201654,0.154341475920667,0.364762423891775,0.182464827561458,0.106858633118412,0.12730178242997,0.199260209924698,0.079131473383226,0.148887543196709,0.317962715252021,0.203571701743435,0.0839732555440685,0.0893189892037418,0.00440424030031987,0.196912733666295,0,0.0752715476484827,0.177713564098001,0.0799116112150402,0.0709149199849014,0.114020971579846,0.0325904252203877,0.0828440526515205,0.21114973783391,0.203017753889296,0.209655186290535,0.0879959490615044,0.144471854720415,0.0994656303269295,0.103444445049508,0.124442638245128,0.203856076847376,0.162437716602004,0.142022651360275,0.117839868134425,0.184342177747753,0.0939306648561495,0.228615637712791,0.0446214706576221,0.161780529107377,0.128541917451817,0.132472298492598,0.230592455709383,0.290149769525547,0.11214659782881,0.161583445622651,0.120861828484147,0.137623883230457,0.191512640472105,0.101386620886595,0.16938253789444,0.206497022463019,0.184853108948081,0.0451166497223602,0.200922598833921,0.078369453389183,0.24737889730695,0.139465598871108,0.316924132264071,0.0319146827530044,0.1086575307622,0.281324101404679,0.0457212584143672,0.150431409678134,0.119396535879409,0.0807781427330407,0.0712811066421056,0.213183515171569,0.0530405164965234,0.299125802624938,0.128650139455898,0.218258698701162,0.131927977365262,0.0754181993419035,0.0412498529077872,0.299386662004426,0.0677324696817506,0.0635630573181991,0.0464054213871976,0.38197560103172,0.188371784064798,0.201913446671559,0.0563285547974849,0.0836351847283052,0.0412498529077872,0.167444213254868,0.00781527475014808,0.199654724167746,0.141564009400254,0.200388014865974,0.0561050623804756,0.321963230577134,0.199888920492183,0.107159004005787,0.0626898068219135,0.15698838522182,0.16294350620573,0.238242248222679,0
"PHA-665752",0.0912748868153019,0.531166624799372,1,0.127199462869409,0.136183173144975,0.178055800416669,0.137694792129638,0.251242404078842,0.326306001221699,0.156286786845423,0.136791461310703,0.146542391413247,0.158287867441011,0.167470634180076,0.113175570585784,0.132168694850662,0.163775362052722,0.212586483581572,0.152360478013811,0.221254683904154,0.109814829482476,0.117585218328662,0.103495291629526,0.0875581013156971,0.192490718743688,0.107120198996619,0.104000853047759,0.249256231139702,0.138058547112227,0.070574454445055,0.229033814784432,0.107250209509672,0.106685884072815,0.194158458075521,0.159602600064254,0.158741926568388,0.0666343947836694,0.119708180485015,0.209496589715054,0.202499020421344,0.149473347864363,0.186151586222413,0.0916787162724212,0.163652521818088,0.21389187822266,0.0839840736164552,0.237457956245624,0.266311151178858,0.0395895345291123,0.165151414217604,0.150069683736197,0.0726216130804067,0.150734590971952,0.192757672527719,0.226773855486806,0.07825438531206,0.0624286492579548,0.198383715143835,0.173707047863107,0.136336642018064,0.105590310246099,0.1670915664326,0.125857264260102,0.156127855875228,0.0335720552279059,0.0751875585406762,0.225346451410861,0.187927444280542,0.28815511328196,0.0445863516355814,0.105722148916637,0.146733631269188,0.0810821608550525,0.255850568373391,0.200112836374015,0.192671688123438,0.149519865608993,0.0516553026463619,0.0788387579987356,0.116690775943605,0.179796339993717,0.131008959497751,0.131961691382853,0.137662159147563,0.114178505884319,0.10043263946017,0.119184801483444,0.184193048988658,0.205478125071419,0.0794255954650341,0.174212474147859,0.161829629193777,0.131882017486256,0.05107026955767,0.144248024896534,0.147248647663057,0.240504632682592,0.0884007369509418,0.0884042659067973,0.153250994047507,0.151659170838048,0.0703116024945985,0.131100233934832,0.17282239111843,0,0.210327264573434,0.0959376747504427,0.191713243765072,0.134322829502592,0.0830126386135315,0.180169497363223,0.132173362187894,0.317681184586199,0.127674830651452,0.0985653159117218,0.156165623635905,0.0951200374446785,0.0282968900926849,0.103969993434908,0.215077321287222,0.149314263966053,0.184382759701695,0.203177499635072,0.116408886705893,0.0781153549418197,0.119724045563782,0.181770363368887,0.0625106328265707,0,0.150489726302042,0.229255598586267,0.0994545662943859,0.166741585837046,0.228876964985049,0.0744647783722118,0.0928525993300583,0.255717449738197,0.132364921848181,0.192088637669157,0.0911491328018618,0.149941475113391,0.204880046118693,0.252473402783982,0.142545702265799,0.179989342414758,0.100362292685231,0.115081725422936,0.118138884045204,0.0891056343084392,0.148254326685441,0.251729851109085,0.163621364422904,0.10274086533495,0.118220270245503,0.134527577333993,0.256969140800766,0.151382094981743,0.163988310245338,0.0924359531686726,0.214038161331724,0.192002820265544,0.157871622409905,0.185694816794906,0.0984206812678148,0.19055486719935,0.17559332451127,0.0864216668838367,0.0655333531402359,0.0247586521719022,0.0860066665488172,0.0924642332083965,0.145148770593753,0.2083739526627,0.290797565716208,0.248783273899077,0.105344908589281,0.152042738897508,0.104890694094185,0.136409619889804,0.247352827214712,0.0949312399634124,0.133578875883047,0.140553828112666,0.092118671039101,0.0791397775576189,0.0778678155112048,0.150671150474145,0.186457301602406,0.152745808129884,0.166913965707734,0.197714454666767,0.0920128488056191,0.153809336916765,0.135248403413563,0.133747272870062,0.0861293955500582,0.0689450763034753,0.19081220525565,0.142705100803117,0.0855578261835817,0.110527333322309,0.195371699043171,0.096426435447394,0.109645961584234,0.0939984139640356,0.0903403146905144,0.180085207093618,0.181882469336182,0.241967338914223,0.11608780683767,0.222067980637149,0.11669315318154,0.108291650167768,0.0812252088544804,0.150427741885038,0.080134438594949,0.125334099463974,0.0761173802472926,0.156682142545852,0.204449727948196,0.179213539297698,0.107703193586565,0.146289170716775,0.173005269036768,0.237109990966635,0.112965897747148,0.178195749238051,0.195937009410883,0.143067329607332,0.137187472465498,0.118428661308831,0.0934813192652034,0.0250799727952847,0.138670822057892,0.184838273010066,0.161364945103447,0.0709735255873361,0.0629919627211489,0.0919481484236803,0.0661677113146278,0.246876913708556,0.0994836204487289,0.105131947812324,0.119781213529586,0.0990378787938227,0.00831395069914139,0.122959036639311,0.225394792896879,0.180445615987868,0.269491644407441,0.225190127897077,0.204508154637711,0.291016926107063,0.0836032161127883,0.0539917642227629,0.0471138816065339,0.369678005110882,0.147858301297919,0.082838344653074,0.0770372005059508,0.15938810584376,0.204508154637711,0.202072898493369,0.0357335453258401,0.190525510436899,0.107602408276707,0.173281427215147,0.0713160827022613,0.237703688067897,0.264796661889809,0.0893876845891311,0.132490558944036,0.129539464475744,0.103414340720967,0.125231451101652,0
"MG-132",0.0232680873081236,0.0112382809331937,0.127199462869409,1,0.160528150285682,0.16606389922667,0.110523181682856,0.272283141871845,0.172977911585152,0.0333905864953288,0.0124406648349281,0.236277172051282,0.935497288759089,0.162340734866057,0.0702118233613128,0.0127778864370328,0.141624092466026,0.233041680966876,0.150972360454781,0.0463044275975991,0.125610764145411,0.188863470646452,0.0908420872999577,0.226231819726744,0.239610194467012,0.316497623753795,0.170001680299725,0.271304655452686,0.164566889921284,0.58921285488901,0.212392311745139,0.395057362561721,0.171243899623565,0.194208584316187,0.106954631040845,0.10761580247919,0.170194246657885,0.0519383266312779,0.115104833347994,0.0934753015805665,0.174969228630881,0.157456544388337,0.0108262093690138,0.168261054629817,0.20884123304616,0.0158458269807833,0.0699742937598047,0.0523587924053037,0.163841494227637,0.132396162905259,0.217656448020773,0.0627733490458241,0.17827355454033,0.155888090004712,0.204838983657922,0.071438056753234,0.100444004512742,0.110823424851636,0.104494555957034,0.163667134104569,0.178059784024136,0.0152814977121945,0.0806856723552861,0.101002697222651,0.107617378888604,0.129995953872903,0.0565508938930911,0.188348199548346,0.117429605805485,0.0703605755020628,0.118520303527755,0.130798447686121,0.0883718413662577,0.245840218197076,0.114884883474141,0.196605775087689,0.125216044512667,0.148707743585665,0.106783359068754,0.173361653724271,0.170290706690788,0.190558140548676,0.173665064094986,0.15055368016423,0.119807237899117,0.0302973886167717,0.205772360150295,0.0519904396542185,0.200857748449141,0.144143098223496,0.17847949734708,0.101250189974256,0.111593212471126,0.109962122024954,0.241938046220626,0.156913474207719,0.229895961307674,0.110443738721032,0.095576682796241,0.219966552607285,0.203939269858765,0.0693853591211461,0.0284561195974855,0.0219066523088809,0,0.245424947266075,0.134227061970362,0.210545073526388,0.214791233960378,0.0934101849251917,0.196877150805998,0.212866994984577,0.198942080005049,0.18983561729392,0.222329656468043,0.116809870411191,0.0870555026647667,0.0330391564171794,0.0380695266118864,0.075125920865315,0.0201529146253209,0.157250014168044,0.141020233768093,0.0209536063258675,0.148249818955495,0.0642360209464184,0.140380909028798,0.133052279273635,0,0.0420901061732331,0.190073741346542,0.194510182784285,0.179814746437805,0.047371077994291,0.0389560335468374,0.127914871598397,0.222684063308444,0.103349893701699,0.0145167731013047,0.178114841183597,0.193616158934254,0.178442658563767,0.181559491865109,0.120516941953016,0.181489727069472,0.0950558827070813,0.142757065941376,0.16653557849563,0.258321775661981,0.0642179919520062,0.234547867233721,0.0288688415477348,0.220238821213421,0.0979575279200164,0.342969044349471,0.0403466011184465,0.180672832865318,0.147290490467633,0.21416070992451,0.159890876315061,0.190420418214066,0.123524868856341,0.0495522661836031,0.154678488154091,0.162248102030083,0.0762196352304033,0.0895899863445744,0.013126864875015,0.0876386569181707,0.0238453000832675,0.0123877189387473,0.134506235832227,0.180872369241523,0.219351591784041,0.195752908871629,0.0280263069420719,0.191198806111684,0.201379440750839,0.208807275784201,0.0996211477065266,0.155149448267919,0.0628690142844663,0.167158740809126,0.163292840981798,0.157469875744751,0.0955857309787725,0.17881250454698,0.0454160167227063,0.0417545941362746,0.121639580303862,0.282082883165988,0.189875507177712,0.14396281869257,0.158856496033336,0.0845462275092057,0.0588975613289887,0.176121038403225,0.142355693620525,0.08748355651512,0.180660157897533,0.123594361323932,0.0763482296199189,0.130851150825899,0.12588604503267,0.0201182913567335,0.0951247990515461,0.19860746614357,0.0574832167176211,0.0984041803323084,0.0128219815678601,0.12379992428584,0.123288512116394,0.0606967798355642,0.121540290885863,0.119558035216071,0.188412766508503,0.0931343020864357,0.134399060920841,0.0471735066509327,0.266243539787352,0.246912474170186,0.147196378978311,0.239775022636163,0.055630725311785,0.176197005607889,0.132397238709362,0.163752714946701,0.126200569102361,0.221543046904655,0.0608545144847395,0.230903060032958,0.081697521713495,0.0249442828046228,0.175300381697373,0.0711608662931787,0.15582667428766,0.0971454825966964,0.215928838909609,0.0372149596225454,0.0435899722667724,0.153644562693409,0.147917991655923,0.150901262273829,0.222683520880014,0.222868977150067,0,0.0716682595485229,0.116997458019775,0.203037018900406,0.198214436077343,0.15760186454671,0.195749690905905,0.0949797311028282,0.17237067349821,0.153361647415883,0.209849417443149,0.240547836449854,0.047318823587969,0.075358286304534,0.0690371505274672,0.179499722969003,0.195749690905905,0.114604774414325,0.198943446406387,0.201844834906231,0.402788483792889,0.0118654220296814,0.110394290435984,0.0364138552320164,0.209029918538399,0.0972420190018322,0.122444781490508,0.1000130292535,0.207159612529555,0.0460776516529222,0
"AZ628",0.085447957627117,0.231549553659734,0.136183173144975,0.160528150285682,1,0.259059479694849,0.183617418906986,0.258291332888254,0.193871427892533,0.0567450676187867,0.134278427547738,0.122538904986967,0.0887492239554538,0.229884446227908,0.16157258477638,0.130711211173544,0.277530608284941,0.182293139943658,0.267702589446327,0.13455564664279,0.201834636084332,0.252997691758164,0.13497151614869,0.134923910196861,0.152280538260568,0.187664270949744,0.0222696968102151,0.164715737336832,0.183083685582053,0.0990110911559392,0.182197831628029,0.116279896770852,0.0982713308026789,0.261227559125134,0.15402482961804,0.0903461385999659,0.0429854562301061,0.106971024256657,0.132470885583411,0.208172961471217,0.114365594922509,0.104747891603691,0.106312465264979,0.173265716492967,0.0712474720455679,0.100106616794803,0.218547132346921,0.194683080012446,0.0654556880952875,0.214846616636656,0.119390098477502,0.185351215024568,0.129427650672924,0.116499857555736,0.174620969452796,0.163440479517366,0.00919448387664852,0.0877750191545152,0.0943511862444742,0.17156975420384,0.225520915821278,0.0855981487555251,0.112814488512211,0.179216010111216,0.0823447561124985,0.0232861252359908,0.152404143585193,0.103114023096776,0.175938806298555,0.233574781498757,0.251398448521702,0.159764812910639,0.117317491801346,0.172495851562437,0.102735592560027,0.214064394218264,0.153952685093366,0.0556642557378227,0.101292923604238,0.166504424359261,0.316362526556714,0.158658735138346,0.146412999718023,0.246021019418885,0.217017288893286,0.142945824701003,0.208864641600574,0.235822807311352,0.239546954905199,0.173906862174605,0.170623363090937,0.133065054000327,0.114612571856237,0.0291873905958877,0.147799312178683,0.224234437163206,0.156914291548471,0.183636491205773,0.182017523685311,0.277732931562774,0.240281988629097,0.227746250332584,0.186757337249111,0.188539143321143,0,0.236945844638479,0.152446347694716,0.266166406258317,0.246710366618388,0.0927825686968446,0.193567036594448,0.162509856998904,0.252718242385116,0.199600456262121,0.173812411672559,0.236544681275193,0.228534371521221,0.0324467193325496,0.152428487516747,0.141314532564224,0.0656117131929642,0.23106960586847,0.153658105257622,0.0430494835981768,0.344683973151843,0.154871297580844,0.217627938703235,0.00369585557051358,0,0.173946205507641,0.163140405541405,0.165219905842108,0.225697355153969,0.110376587965847,0.143917831995297,0.0412515033591251,0.15867683787643,0.0788052031987893,0.145273695214971,0.172015420504206,0.27681302147888,0.276485124293962,0.112746806500053,0.0421575001980534,0.204371519862456,0.0871271139546215,0.210816376755034,0.126836137671943,0.113020582607373,0.141992317833242,0.233407520146753,0.126380803029593,0.171864714069434,0.193406739266193,0.246875119294354,0.158893795348809,0.240263283814154,0.142661677815565,0.214741618282735,0.315348425047317,0.121408055516937,0.193138554601782,0.18723405850156,0.200494752206518,0.131417205339534,0.106369813225773,0.152747705516166,0.0895277250435689,0.019905625222399,0.126675681074168,0.105947652564252,0.150092978927972,0.129361096359847,0.256712417719963,0.13441369997073,0.198795195241715,0.20735766942228,0.0812714701405874,0.253524840725084,0.220584804926283,0.0690322148690675,0.0889066110317068,0.196484890365589,0.172817568093826,0.209338205303602,0.208372343122793,0.283243083785151,0.190212429926076,0.028328591830386,0.0270952587263843,0.0536843790725868,0.121880298878431,0.0892990462378593,0.162870299719866,0.184503384607776,0.0308027158758754,0.0775195740484986,0.153053434504764,0.0791791047800754,0.228340683911247,0.141742840097778,0.181585844823784,0.129259632574857,0.227428105430845,0.164110810130875,0.117297082135558,0.136623855323366,0.149348800017297,0.211676195936505,0.0944111966473324,0.298693214096923,0.18435924358156,0.123265962825134,0.112012264716789,0.183097492937528,0.110014589359362,0.264850376348909,0.175716207574478,0.177865988817114,0.102062301514762,0.140611969334351,0.126556134731129,0.221832311551577,0.126307933261575,0.209490968109565,0.1593125239572,0.14172091250943,0.122665449529535,0.155960024027443,0.118833540171136,0.0869435977864808,0.12770716189697,0.0206737612029704,0.201813027362889,0.264273814962109,0.278022618648589,0.111714103942589,0.159763984776655,0.156355163077073,0.0248035691039868,0.160980182446585,0.233155143237041,0.146475981969395,0.103104970370918,0.0932763258364978,0.0315358669195739,0.135898946796432,0.101475538363068,0.108331351817368,0.195623016960891,0.0782364053712833,0.0891488640122223,0.122892312999585,0.224929359046736,0.0159111123949268,0.140083223152948,0.170452123628237,0.116704821008009,0.159008597173863,0.0365746876689927,0.213798995672922,0.0891488640122223,0.167214991636743,0.0432197591364478,0.218128754876758,0.146943755085842,0.152845845529823,0.157024272291875,0.0982106001592306,0.276090915737967,0.209142192357838,0.150541608862519,0.145551204915012,0.0934531682791807,0.203982530164309,0
